,Price,Sales,Stars,Marca,Modelo,Unidades por pack,Cantidad de baterías incluidas,Es mini,Tiempo máximo de vuelo,Es FPV,Resolución máxima de la cámara,Con cámara,Frecuencia de funcionamiento del Wi-Fi,Con Wi-Fi,Con GPS,Con control remoto,Page,Línea,Versión,Color,Tipos de drone,Es plegable,Fabricante,Modelo alfanumérico,Ambientes de uso,Con protector de hélices,Con función de auto retorno,Con giro 360,Con retención de altitud,Temperatura mínima de funcionamiento - Temperatura máxima de funcionamiento,Accesorios incluidos,Con cámara dual,Zoom de la cámara,Velocidad máxima,Resistencia al viento,Máxima distancia de vuelo,Máxima altura de vuelo,Cantidad de motores,Duración de la batería,Con función de seguimiento,Es controlado por smartphone,Con modo sin cabeza,Edad mínima recomendada,Duración del producto,Plazo de repuestos o servicio técnico,Tamaño de la pantalla del control remoto,Con control remoto táctil,Es kit,Usos recomendados,Homologación Anatel Nº
562,"6,799",500,3.4,Holy Stone,HS175D,1.0,2.0,,46 m,Sí,4K,Sí,,Sí,Sí,Sí,https://www.mercadolibre.com.mx/drone-holy-stone-hs175d-con-camara-4k-negro-2-baterias/p/MLM19507569?pdp_filters=category:MLM149102#searchVariation=MLM19507569&position=5&search_layout=stack&type=product&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,,,Negro,Aéreo,Sí,,,,,Sí,,Sí,32 °F - 104 °F,"8 hélices de respuesto, 2 cables USB, 1 cable de carga del control remoto, 1 manual, 1 destornillador",No,,,,500 m,,4.0,150 m,Sí,,Sí,14 años,,,,,,,
563,"31,999",3,0.0,DJI,Mavic Air 2S,1.0,3.0,No,31 m,No,5.4K,Sí,,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-2307469062-dji-air-2s-fly-more-combo-smart-controller-dron-video-54k-_JM#position=32&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,Mavic,Fly More Combo,,Aéreo,Sí,,DRDJI023,,No,Sí,,Sí,0 °C - 40 °C,"1 cargador,1 cable de alimentación,6 pares de hélices de bajo ruido,1 protector de cardán,1 cable lightning,1 par de palancas de control,1 juego de filtros ND,1 hub de carga,1 adaptador de carga,1 bolsa de hombro,1 cable USB-C,1 cable micro-USB",No,,19 m/s,10.7 m/s,18.5 km,,4.0,,Sí,,,,,,,,,,
564,"1,215",5,0.0,DeeRC,D20,1.0,2.0,Sí,10 m,Sí,HD,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1463044809-deerc-mini-drone-d20-dron-con-camara-2-baterias-_JM#position=21&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,Beginner,,Plateado,Aéreo,,,,,Sí,No,Sí,Sí,0 °C - 40 °C,,,,4 m/s,,,,4.0,,No,,,,,,,,,,
565,649,5,0.0,Genérica,E58,,3.0,Sí,30 m,,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1792057871-el-dron-e58-incluye-una-camara-4k-y-tres-baterias-_JM#position=39&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,USB,SUAYLLA,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,550,1,0.0,Genérica,E99 Pro2,1.0,2.0,Sí,100 m,No,4K,Sí,2.4 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1620028219-mini-drone-e99-pro-2-professional-camara-dual-4k-2-bateria-_JM#position=38&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,Generic,Generic,,Aéreo,Sí,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
567,435,5,0.0,General,Mystery Box,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1701309518-caja-misteriosa-lucky-electronics-box-x2-_JM#position=41&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,49276533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,385,1,0.0,General,UAV,,,Sí,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-2411617542-mini-drone-disco-volador-infantil-sensor-ufo-mano-induccion-_JM#position=26&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,560,1,0.0,Generic,Gravity Sensor Infrared Induction Watch Controlled RC Drone,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-2223772046-reloj-de-induccion-infrarroja-con-sensor-k-controlado-por-dr-_JM#position=12&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,395,50,0.0,WIFI drone,WIFI drone,1.0,3.0,Sí,,Sí,Full HD,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1832242765-8k-wifi-mini-drone-con-hd-doble-camara-fpv-3-bateria-_JM#position=6&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,WIFI drone,,,WIFI Mini Drone,Sí,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
571,550,50,3.0,General,Mystery Box,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1601268789-caja-ciega-numero-misterioso-lucky-x3-_JM#position=30&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,49276533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,822,500,4.1,Círculo,GW89,,1.0,Sí,13 m,,Full HD,Sí,24 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1333450561-drone-plegable-998-camara-angular-hd-720p-24-ghz-wifi-10m-_JM#position=27&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,Dron Cámara HD 720p,1080p,,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,824,1,0.0,Generic,OEM,,,Sí,,,,Sí,,Sí,,,https://articulo.mercadolibre.com.mx/MLM-1940800739-mini-camara-portatil-hd-8k-de-4-ejes-drone-grid-bolsillo-ae-_JM#position=48&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,Drone,H66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,522,5,0.0,General,Mystery Box,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1701309521-caja-ciega-numero-misterioso-lucky-x3-_JM#position=7&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,49276533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,642,3,0.0,Genérica,Generic,,,Sí,,,,Sí,,Sí,,,https://articulo.mercadolibre.com.mx/MLM-1529232964-camara-mini-drone-grande-angular-wi-fi-barato-2-morcegos-_JM#position=35&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,Drone,Mini,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,734,5,4.0,Generic,"Drones baratos, pulverizadores de drones, drones profesionales de la policía, pilotos de carreras de drones, drones, drones, dolor de drones, cámaras de drones baratos, cámaras de drones, baterías de drones",1.0,2.0,Sí,100 m,Sí,4K,Sí,2 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1743974771-camara-aerea-de-alta-definicion-_JM#position=42&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,Wireless,New,,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,"10,450",1,0.0,DJI,Mavic Mini,,3.0,Sí,30 m,Sí,2.7K,Sí,,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1304043355-mini-drone-dji-mavic-mini-paquete-combo-camara-27k-_JM#position=29&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,Mavic,Fly More Combo,,Aéreo,Sí,,DRDJI014,,Sí,Sí,Sí,Sí,0 °C - 40 °C,"3 pares de hélices de repuesto,1 protector de cardán,1 cable lightning,1 par de palancas de control,18 tornillos de repuesto,1 destornillador,1 protector de hélice de 360,1 hub de carga bidireccional,1 bolsa de transporte,1 cable micro-USB,1 ...",No,,13 m/s,8 m/s,,3000 m,4.0,,No,,No,16 años,,,,,,,
578,871,25,0.0,Holy Stone,HS210,,3.0,Sí,7 m,,,No,,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-875388880-dron-holy-stone-hs210-pequeno-a-mini-dron-c3-baterias-bule-_JM#position=33&search_layout=stack&type=item&tracking_id=9e2564c8-6f0d-47e6-9f46-9766db742471,New,New,,Aéreo,,,,,Sí,,Sí,Sí,-10 °C - 40 °C,"1 USB cable,1 manual,1 x propeller screwdriver,4 propellers",No,,,,,,4.0,,,,Sí,14 años,,,,,,,
579,298,5,0.0,Genérica,Generic,1.0,,No,,No,Caja Misteriosa,No,,No,No,No,https://articulo.mercadolibre.com.mx/MLM-1911331118-caja-de-sorpresa-misteriosa-electronico-_JM#position=48&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,generic,Caja Misteriosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,"1,999",4,4.5,Genérica,Mystery Box,1.0,,No,,No,,No,,No,No,No,https://articulo.mercadolibre.com.mx/MLM-1905330197-caja-de-sorpresa-misteriosa-electronica-random-_JM#position=50&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,Caja Misteriosa,Random,,Mystery Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,381,3,0.0,Generic,002,,,Sí,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-2307864384-bateria-lazhu-mini-uav-e88-pro-6-piezas-_JM#position=23&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,09274815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,950,1,0.0,drone,con camara,1.0,1.0,,,,4K,Sí,2.4 GHz,Sí,,Sí,https://articulo.mercadolibre.com.mx/MLM-1924644589-dron-998-pro-con-camara-hd-_JM#position=29&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,Negro,chica,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,794,1,5.0,Generic,Generic,1.0,1.0,Sí,15 m,Sí,HD,Sí,2 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1896584601-8k-profesional-ultra-hd-drone-wifi-camara-dual-drone-_JM#position=17&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,"drones, drone, fpv drone, drone with gps, drone with camera, gps drone, drone, drone camera, drone prodrone airon",2.0,,Aéreo,,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
584,535,1,0.0,Generic,Generic,3.0,3.0,Sí,1 h,Sí,HD,Sí,2 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-2321869796-misteriosa-caja-sorpresa-nivel-bronce-u-u-_JM#position=26&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,generic,1.0,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,1 meses,1 meses,,,,,
585,"8,999",25,4.9,DJI,Mini 2 se,1.0,1.0,Sí,31 m,Sí,2.7K,Sí,2.4 GHz,,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1812262773-dji-mini-2-se-_JM#position=5&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,Mini,Single,,MINI 2 SE,,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,"1,182",25,4.0,General,,,,No,,,,Sí,,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-899782503-camara-de-alta-definicion-de-1080p-drone-modo-remoto-sin-cab-_JM#position=43&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,"1,766",50,4.8,LSRC,MINI-S6S,1.0,2.0,Sí,25 m,Sí,4K,Sí,5.8 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1475657213-s6s-gps-5g-mini-drones-profesional-doble-camara-2-baterias-_JM#position=52&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,"Mini, con cardán servo2 baterías,GPS,5G",3,,"Aerial,Cámara dual,5g,GPS,motor sin escobillas,cardán antivibración",Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,"1,527",1,0.0,chinawholesales,221,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-921469676-bailando-alas-hobby-s0801-balsa-madera-rc-avion-12-m-piper-_JM#position=30&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,803,1,0.0,Genérica,Mini Drone,1.0,1.0,Sí,12 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1444306538-mini-wifi-fpv-con-drone-rc-plegable-de-la-camara-dual-de-4k-_JM#position=16&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,xt6 mini drone,Mini,,Aéreo,Sí,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
590,"1,349",5,0.0,Snaptain,SP650,1.0,1.0,No,15 m,No,HD,Sí,25 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1730144231-dron-snaptain-sp650-camara-1080p-hd-con-control-de-voz-_JM#position=7&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,SP600,Cuadricóptero,,Aéreo,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
591,885,3,0.0,Other,Hélice RC Quadcopter,,,,,,As described,,,,,,https://articulo.mercadolibre.com.mx/MLM-1373148142-10-pares-helices-para-yuneec-q500-4k-typhoon-drone-_JM#position=33&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,As described,As described,Negro,,,Shiwaki,As described,,,,,,,As described,,,,,,,,,,,,,,,,,,As described,
592,438,2,0.0,General,Mystery Box,1.0,2.0,Sí,12 h,Sí,HD,Sí,50 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1879379666-regalo-sorpresa-de-mysterious-box-electronics-_JM#position=21&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,49276533,2.0,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,"1,820",5,0.0,GRXNO,S9000,1.0,2.0,No,18 m,Sí,Full HD,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1542625977-drone-principiantes-camara-4k-y-sensor-antiobstaculos-2-bat-_JM#position=40&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,S9000,2 BAT,,plegable,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,840,1,0.0,Generic,"rc plane, aero jet",,1.0,Sí,20 m,No,4K,Sí,2.4 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-2009618416-avion-teledirigido-aero-jet-dron-con-4k-camara-1bateria-_JM#position=38&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,OEM,1,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,"1,688",5,0.0,WLRC,LS-878,1.0,3.0,Sí,10 m,Sí,HD,Sí,24 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1310334413-drone-ls878-plegable-control-de-vuelo-y-gestos-1080-hd-_JM#position=6&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,Plegable,1080p / 3 Baterías,,"Plegable,Portátil",Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,407,5mil,0.0,Yabely,ML1-MX-0300,1.0,2.0,Sí,0.25 h,Sí,4K,Sí,,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1462180485-control-remoto-drone-con-par-camara-4k-quadcopter-2bateria-_JM#position=49&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,Minidrones,4K Dual camera,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,469,100,3.3,SW-AHEAD,CP9-314,1.0,2.0,Sí,10 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1768960825-mini-drone-s88-pro-4k-camara-con-dual-cmara-recargable-_JM#position=8&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,S88,S88,,MINI Drone,,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,
598,"1,555",50,0.0,Visuo,XS816 con caja original,1.0,1.0,No,20 m,Sí,4K,Sí,2.4 GHz,Sí,Sí,,https://articulo.mercadolibre.com.mx/MLM-1415030311-drone-visuo-xs816-con-camara-4k-wifi-fpv-optical-flow-_JM#position=54&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,Drone,4k,,,,,,,,,,,,,,50 x,,,100 m,,4.0,,,,,14 años,,,,,,,
599,451,2,0.0,Generic,Others,,,Sí,,,SD,,,,,Sí,https://articulo.mercadolibre.com.mx/MLM-1696000802-dron-cuadricoptero-acrobatico-con-control-de-gestos-_JM#position=35&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,Others,,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,"1,249",1,0.0,Snaptain,H823H,,0.0,Sí,1 h,,,No,,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-833529912-snaptain-h823h-mini-drone-volteretas-3d-retorno-1-tecla-_JM#position=47&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,H823H,H823H,,Acrobático,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,"1,589",5,0.0,Propel,CT-6168,,,,8 m,,HD,Sí,,Sí,No,Sí,https://www.mercadolibre.com.mx/dron-plegable-y-compacto-con-camara-hd-propel-flex-20/p/MLM20653395?pdp_filters=category:MLM149102#searchVariation=MLM20653395&position=3&search_layout=stack&type=product&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,,2.0,Rojo,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,710,1,0.0,Generic,S654K1C,,1.0,Sí,12 m,Sí,4K,Sí,2 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-2472688990-mini-drones-chiquitos-baratos-control-remoto-por-guante-_JM#position=42&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,principiante,2.0,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,"1,035",100,3.3,DE TODO UN POCO,cuarcopter,1.0,1.0,Sí,15 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1484653492-mini-drone-con-camara-hd-4k-plegable-para-ninos-y-ninas-_JM#position=53&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,naranja,3,,pegable,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,494,100,3.2,DFKT,X6,,3.0,No,15 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1769994942-mini-drones-profesionales-con-camara-4k-wifi-fpv-evitacion-_JM#position=24&search_layout=stack&type=item&tracking_id=6cb47770-048e-4fdd-891e-5741b8c81089,,,,Aéreo,,,,,Sí,,Sí,Sí,,"1 manual,1 screwdriver,1 x USB Charging Cable,1 x storage bag,4 propeller protectors,4 replacement propellers",,,7 m/s,,100 m,,,,,,Sí,,,,,,,,
605,"1,267",2,0.0,Generic,cc-1897,,,,25 m,Sí,HD,Sí,,,Sí,,https://articulo.mercadolibre.com.mx/MLM-2288801154-4000mah-444wh-20c-111v-lipo-bateria-for-parrot-bebop-2-rc-_JM#position=7&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,,,,Aéreo,,,,,,,,,,"1 charger,1 x cable,1 adapter,1 USB cable,8 propellers,1 x mounting tool,1 quick start guide",,,16 m/s,,,,4.0,,,Sí,,,,,,,,,
606,"1,604",1,0.0,Generic,"Drones,Drones profesionales",,,,,,,Sí,,Sí,Sí,,https://articulo.mercadolibre.com.mx/MLM-1932517809-dron-g6-8k-5g-gps-q6-dron-profesional-hd-camara-de-_JM#position=41&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,429,1,0.0,Generic,Mystery Box,1.0,2.0,Sí,12 h,Sí,HD,Sí,50 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1907240831-caja-misteriosa-lucky-electronics-box-x2-_JM#position=48&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,49276533,2.0,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,69,5,0.0,Syma,X5C,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-580739601-engrane-para-cuadricoptero-syma-x1-x5-x5c-x5sc-_JM#position=47&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,SYMA,"X1, X5,X5C, XHW",,,,,X5C,,,,,,,,,,,,,,,,,,,,,,,,,,
609,259,100,0.0,Genérica,F1,1.0,1.0,Sí,10 h,No,0,No,0 GHz,No,No,No,https://articulo.mercadolibre.com.mx/MLM-1858165871-juguete-drones-mini-para-ninos-girar-beyblade-ovni-con-luz-_JM#position=38&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,0,As described,,"drones juguete,esfera voladora,drones para ninos,dron mini",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,"2,599",5,0.0,Ascend Aeronautics,ASC-2500,,,Sí,,No,1080p HD,Sí,,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1515134086-dron-asc-2500-premium-con-video-hd-_JM#position=37&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,Premium,Aeronautics,,,Sí,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
611,541,50,0.0,LSRC,LS-S99BZGL,1.0,2.0,Sí,15 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1537959434-drones-profesionals-2-camaras-wifi-control-remoto-2-baterias-_JM#position=5&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,"nuevos drones profesionales, drones con cámara para niños, drones para niños resistentes, drones para niños con control, drones de juguete para niños","Evitación inteligente de obstáculos, cámara dual ESC, 2 baterías",,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,619,100,3.8,Genérica,Generic,1.0,,No,,No,No aplics,No,,No,No,No,https://articulo.mercadolibre.com.mx/MLM-1417755396-caja-de-sorpresa-misteriosa-electronica-bronce-_JM#position=53&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,generic,0,,Caja Misteriosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,"1,807",2,0.0,Genérica,VISUO XS816 Drone with Camera 4K Wifi FPV Optical Flow Positioning Gesture Photography Foldable Quadcopter Altitude Hold Drone,,,,,Sí,,Sí,,Sí,,,https://articulo.mercadolibre.com.mx/MLM-1315924437-wifi-fpv-flujo-optico-visual-xs816-drone-con-camara-4k-_JM#position=43&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,0,Como se describe,Gris,,,XS816 4K,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,"1,250",5,0.0,CRG,V17 DRONE,,,,,,,,,,,Sí,https://articulo.mercadolibre.com.mx/MLM-1507694461-avion-dron-de-control-remoto--_JM#position=46&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,"4,018",2,0.0,K&F,KF106 Max,1.0,2.0,No,22 m,No,4K,Sí,2.4 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1820200456-combo-de-drones-kf106-max-drone-para-evitar-obstaculos-de-3-_JM#position=42&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,Wireless,COMBO,,Terrestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,"1,139",3,0.0,PMARKET,XT8,1.0,3.0,Sí,10 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1443820946-mini-drone-xt8-frame-rc-plegable-wifi-control-de-altura-_JM#position=15&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,Plegable,3 Baterías,,Plegable,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,240,5,0.0,Other,Hélice DJI Tello,,,,13 m,,,Sí,,Sí,No,No,https://articulo.mercadolibre.com.mx/MLM-1384554567-helices-prop-propulsor-para-dji-rc-drone-quadcopter-_JM#position=8&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,As described,As described,,Aéreo,,SuntekStore,As described,,Sí,,Sí,Sí,0 °C - 40 °C,As described,No,,28.8 km/h,,100 m,,4.0,,,,,,,,,,,As described,
618,665,5,0.0,Genérica,Others,1.0,1.0,No,1 h,Sí,Full HD,Sí,1 GHz,Sí,No,No,https://articulo.mercadolibre.com.mx/MLM-1477577859-drone-con-camara-4k-wifi-fpv-e58-para-adultos-y-ninos-_JM#position=32&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,56502738,4k,,Folding aerial photography HD 4K,,OTHERS,,As description,,,,,,As description,,,,,,,,,,,,1 años,,,,,,As description,
619,776,1,0.0,YEBEICO,F185pro,1.0,1.0,Sí,500 m,Sí,4K,Sí,2 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1694766516-avion-plegable-f185pro-mini-drone-4k-_JM#position=39&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,Drone,1,,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,759,100,3.1,Jecoo,S99,1.0,3.0,Sí,15 m,Sí,8K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1639211472-drones-elicopterpteros-dragon-con-camara-hd-4k-3-bateria-_JM#position=54&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,S99,Dual camera,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,392,25,0.0,Generic,A,,1.0,Sí,1 h,No,4K,No,1 GHz,No,No,No,https://articulo.mercadolibre.com.mx/MLM-1706349491-caja-ciega-misteriosa-electronica-todo-es-posible-u4-_JM#position=52&search_layout=stack&type=item&tracking_id=8fe72e15-e9f2-47cc-a417-e88dcb463027,A,A,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
